ID,MA_KEHOACH,MA_HOPDONG_TINDUNG,SODU_DAUKI,SO_KY,NGAY_DAUKI,NGAY_CUOIKY,SONGAY_TINHLAI,LAISUAT,GOC_PHAITRA,LAI_PHAITRA,TONG_TIEN
4610,KH-CTRA012813-14,CTRA012813,1531250000,14,2025-04-04,2025-05-03,30,15.85,43750000,19948202,63698202
4611,KH-CTRA012813-15,CTRA012813,1487500000,15,2025-05-04,2025-06-03,31,15.85,43750000,20024195,63774195
4612,KH-CTRA012813-16,CTRA012813,1443750000,16,2025-06-04,2025-07-03,30,15.85,43750000,18808305,62558305
4613,KH-CTRA012813-17,CTRA012813,1400000000,17,2025-07-04,2025-08-03,31,15.85,43750000,18846301,62596301
4614,KH-CTRA012813-18,CTRA012813,1356250000,18,2025-08-04,2025-09-03,31,15.85,43750000,18257354,62007354
4615,KH-CTRA012813-19,CTRA012813,1312500000,19,2025-09-04,2025-10-03,30,15.85,43750000,17098459,60848459
4616,KH-CTRA012813-20,CTRA012813,1268750000,20,2025-10-04,2025-11-03,31,15.85,43750000,17079461,60829461
4617,KH-CTRA012813-21,CTRA012813,1225000000,21,2025-11-04,2025-12-03,30,15.85,43750000,15958562,59708562
4618,KH-CTRA012813-22,CTRA012813,1181250000,22,2025-12-04,2026-01-03,31,15.85,43750000,15901567,59651567
4619,KH-CTRA012813-23,CTRA012813,1137500000,23,2026-01-04,2026-02-03,31,15.85,43750000,15312620,59062620
4620,KH-CTRA012813-24,CTRA012813,1093750000,24,2026-02-04,2026-03-03,28,15.85,43750000,13298801,57048801
4621,KH-CTRA012813-25,CTRA012813,1050000000,25,2026-03-04,2026-04-03,31,15.85,43750000,14134726,57884726
4622,KH-CTRA012813-26,CTRA012813,1006250000,26,2026-04-04,2026-05-03,30,15.85,43750000,13108818,56858818
4623,KH-CTRA012813-27,CTRA012813,962500000,27,2026-05-04,2026-06-03,31,15.85,43750000,12956832,56706832
4624,KH-CTRA012813-28,CTRA012813,918750000,28,2026-06-04,2026-07-03,30,15.85,43750000,11968921,55718921
4625,KH-CTRA012813-29,CTRA012813,875000000,29,2026-07-04,2026-08-03,31,15.85,43750000,11778938,55528938
4626,KH-CTRA012813-30,CTRA012813,831250000,30,2026-08-04,2026-09-03,31,15.85,43750000,11189991,54939991
4627,KH-CTRA012813-31,CTRA012813,787500000,31,2026-09-04,2026-10-03,30,15.85,43750000,10259075,54009075
4628,KH-CTRA012813-32,CTRA012813,743750000,32,2026-10-04,2026-11-03,31,15.85,43750000,10012098,53762098
4629,KH-CTRA012813-33,CTRA012813,700000000,33,2026-11-04,2026-12-03,30,15.85,43750000,9119178,52869178
4630,KH-CTRA012813-34,CTRA012813,656250000,34,2026-12-04,2027-01-03,31,15.85,43750000,8834204,52584204
4631,KH-CTRA012813-35,CTRA012813,612500000,35,2027-01-04,2027-02-03,31,15.85,43750000,8245257,51995257
4632,KH-CTRA012813-36,CTRA012813,568750000,36,2027-02-04,2027-03-03,28,15.85,43750000,6915377,50665377
4633,KH-CTRA012813-37,CTRA012813,525000000,37,2027-03-04,2027-04-03,31,15.85,43750000,7067363,50817363
4634,KH-CTRA012813-38,CTRA012813,481250000,38,2027-04-04,2027-05-03,30,15.85,43750000,6269435,50019435
4635,KH-CTRA012813-39,CTRA012813,437500000,39,2027-05-04,2027-06-03,31,15.85,43750000,5889469,49639469
4636,KH-CTRA012813-40,CTRA012813,393750000,40,2027-06-04,2027-07-03,30,15.85,43750000,5129538,48879538
4637,KH-CTRA012813-41,CTRA012813,350000000,41,2027-07-04,2027-08-03,31,15.85,43750000,4711575,48461575
4638,KH-CTRA012813-42,CTRA012813,306250000,42,2027-08-04,2027-09-03,31,15.85,43750000,4122628,47872628
4639,KH-CTRA012813-43,CTRA012813,262500000,43,2027-09-04,2027-10-03,30,15.85,43750000,3419692,47169692
4640,KH-CTRA012813-44,CTRA012813,218750000,44,2027-10-04,2027-11-03,31,15.85,43750000,2944735,46694735
4641,KH-CTRA012813-45,CTRA012813,175000000,45,2027-11-04,2027-12-03,30,15.85,43750000,2279795,46029795
4642,KH-CTRA012813-46,CTRA012813,131250000,46,2027-12-04,2028-01-03,31,15.85,43750000,1766841,45516841
4643,KH-CTRA012813-47,CTRA012813,87500000,47,2028-01-04,2028-02-03,31,15.85,43750000,1177894,44927894
4644,KH-CTRA012813-48,CTRA012813,43750000,48,2028-02-04,2028-03-04,30,15.85,43750000,569949,44319949
4645,KH-CTRA013003-1,CTRA013003,5500000000,1,2024-04-02,2024-05-01,30,15.45,45833333,69842466,115675799
4646,KH-CTRA013003-2,CTRA013003,5454166667,2,2024-05-02,2024-06-01,31,15.45,45833333,71569127,117402460
4647,KH-CTRA013003-3,CTRA013003,5408333334,3,2024-06-02,2024-07-01,30,15.45,45833333,68678425,114511758
4648,KH-CTRA013003-4,CTRA013003,5362500001,4,2024-07-02,2024-08-01,31,15.45,45833333,70366284,116199617
4649,KH-CTRA013003-5,CTRA013003,5316666668,5,2024-08-02,2024-09-01,31,15.45,45833333,69764863,115598196
4650,KH-CTRA013003-6,CTRA013003,5270833335,6,2024-09-02,2024-10-01,30,15.45,45833333,66932363,112765696
4651,KH-CTRA013003-7,CTRA013003,5225000002,7,2024-10-02,2024-11-01,31,15.45,45833333,68562021,114395354
4652,KH-CTRA013003-8,CTRA013003,5179166669,8,2024-11-02,2024-12-01,30,15.45,45833333,65768322,111601655
4653,KH-CTRA013003-9,CTRA013003,5133333336,9,2024-12-02,2025-01-01,31,15.45,45833333,67359178,113192511
4654,KH-CTRA013003-10,CTRA013003,5087500003,10,2025-01-02,2025-02-01,31,15.45,45833333,66757757,112591090
4655,KH-CTRA013003-11,CTRA013003,5041666670,11,2025-02-02,2025-03-01,28,15.45,45833333,59754110,105587443
4656,KH-CTRA013003-12,CTRA013003,4995833337,12,2025-03-02,2025-04-01,31,15.45,45833333,65554914,111388247
4657,KH-CTRA013003-13,CTRA013003,4950000004,13,2025-04-02,2025-05-01,30,15.45,45833333,62858219,108691552
4658,KH-CTRA013003-14,CTRA013003,4904166671,14,2025-05-02,2025-06-01,31,15.45,45833333,64352072,110185405
4659,KH-CTRA013003-15,CTRA013003,4858333338,15,2025-06-02,2025-07-01,30,15.45,45833333,61694178,107527511
4660,KH-CTRA013003-16,CTRA013003,4812500005,16,2025-07-02,2025-08-01,31,15.45,45833333,63149230,108982563
4661,KH-CTRA013003-17,CTRA013003,4766666672,17,2025-08-02,2025-09-01,31,15.45,45833333,62547808,108381141
4662,KH-CTRA013003-18,CTRA013003,4720833339,18,2025-09-02,2025-10-01,30,15.45,45833333,59948117,105781450
4663,KH-CTRA013003-19,CTRA013003,4675000006,19,2025-10-02,2025-11-01,31,15.45,45833333,61344966,107178299
4664,KH-CTRA013003-20,CTRA013003,4629166673,20,2025-11-02,2025-12-01,30,15.45,45833333,58784075,104617408
4665,KH-CTRA013003-21,CTRA013003,4583333340,21,2025-12-02,2026-01-01,31,15.45,45833333,60142123,105975456
4666,KH-CTRA013003-22,CTRA013003,4537500007,22,2026-01-02,2026-02-01,31,15.45,45833333,59540702,105374035
4667,KH-CTRA013003-23,CTRA013003,4491666674,23,2026-02-02,2026-03-01,28,15.45,45833333,53235480,99068813
4668,KH-CTRA013003-24,CTRA013003,4445833341,24,2026-03-02,2026-04-01,31,15.45,45833333,58337860,104171193
4669,KH-CTRA013003-25,CTRA013003,4400000008,25,2026-04-02,2026-05-01,30,15.45,45833333,55873973,101707306
4670,KH-CTRA013003-26,CTRA013003,4354166675,26,2026-05-02,2026-06-01,31,15.45,45833333,57135017,102968350
4671,KH-CTRA013003-27,CTRA013003,4308333342,27,2026-06-02,2026-07-01,30,15.45,45833333,54709932,100543265
4672,KH-CTRA013003-28,CTRA013003,4262500009,28,2026-07-02,2026-08-01,31,15.45,45833333,55932175,101765508
4673,KH-CTRA013003-29,CTRA013003,4216666676,29,2026-08-02,2026-09-01,31,15.45,45833333,55330754,101164087
4674,KH-CTRA013003-30,CTRA013003,4170833343,30,2026-09-02,2026-10-01,30,15.45,45833333,52963870,98797203
4675,KH-CTRA013003-31,CTRA013003,4125000010,31,2026-10-02,2026-11-01,31,15.45,45833333,54127911,99961244
4676,KH-CTRA013003-32,CTRA013003,4079166677,32,2026-11-02,2026-12-01,30,15.45,45833333,51799829,97633162
4677,KH-CTRA013003-33,CTRA013003,4033333344,33,2026-12-02,2027-01-01,31,15.45,45833333,52925069,98758402
4678,KH-CTRA013003-34,CTRA013003,3987500011,34,2027-01-02,2027-02-01,31,15.45,45833333,52323647,98156980
4679,KH-CTRA013003-35,CTRA013003,3941666678,35,2027-02-02,2027-03-01,28,15.45,45833333,46716849,92550182
4680,KH-CTRA013003-36,CTRA013003,3895833345,36,2027-03-02,2027-04-01,31,15.45,45833333,51120805,96954138
4681,KH-CTRA013003-37,CTRA013003,3850000012,37,2027-04-02,2027-05-01,30,15.45,45833333,48889726,94723059
4682,KH-CTRA013003-38,CTRA013003,3804166679,38,2027-05-02,2027-06-01,31,15.45,45833333,49917962,95751295
4683,KH-CTRA013003-39,CTRA013003,3758333346,39,2027-06-02,2027-07-01,30,15.45,45833333,47725685,93559018
4684,KH-CTRA013003-40,CTRA013003,3712500013,40,2027-07-02,2027-08-01,31,15.45,45833333,48715120,94548453
4685,KH-CTRA013003-41,CTRA013003,3666666680,41,2027-08-02,2027-09-01,31,15.45,45833333,48113699,93947032
4686,KH-CTRA013003-42,CTRA013003,3620833347,42,2027-09-02,2027-10-01,30,15.45,45833333,45979623,91812956
4687,KH-CTRA013003-43,CTRA013003,3575000014,43,2027-10-02,2027-11-01,31,15.45,45833333,46910856,92744189
4688,KH-CTRA013003-44,CTRA013003,3529166681,44,2027-11-02,2027-12-01,30,15.45,45833333,44815582,90648915
4689,KH-CTRA013003-45,CTRA013003,3483333348,45,2027-12-02,2028-01-01,31,15.45,45833333,45708014,91541347
4690,KH-CTRA013003-46,CTRA013003,3437500015,46,2028-01-02,2028-02-01,31,15.45,45833333,45106593,90939926
4691,KH-CTRA013003-47,CTRA013003,3391666682,47,2028-02-02,2028-03-01,29,15.45,45833333,41633870,87467203
4692,KH-CTRA013003-48,CTRA013003,3345833349,48,2028-03-02,2028-04-01,31,15.45,45833333,43903750,89737083
4693,KH-CTRA013003-49,CTRA013003,3300000016,49,2028-04-02,2028-05-01,30,15.45,45833333,41905480,87738813
4694,KH-CTRA013003-50,CTRA013003,3254166683,50,2028-05-02,2028-06-01,31,15.45,45833333,42700908,88534241
4695,KH-CTRA013003-51,CTRA013003,3208333350,51,2028-06-02,2028-07-01,30,15.45,45833333,40741439,86574772
4696,KH-CTRA013003-52,CTRA013003,3162500017,52,2028-07-02,2028-08-01,31,15.45,45833333,41498065,87331398
4697,KH-CTRA013003-53,CTRA013003,3116666684,53,2028-08-02,2028-09-01,31,15.45,45833333,40896644,86729977
4698,KH-CTRA013003-54,CTRA013003,3070833351,54,2028-09-02,2028-10-01,30,15.45,45833333,38995377,84828710
4699,KH-CTRA013003-55,CTRA013003,3025000018,55,2028-10-02,2028-11-01,31,15.45,45833333,39693802,85527135
4700,KH-CTRA013003-56,CTRA013003,2979166685,56,2028-11-02,2028-12-01,30,15.45,45833333,37831336,83664669
4701,KH-CTRA013003-57,CTRA013003,2933333352,57,2028-12-02,2029-01-01,31,15.45,45833333,38490959,84324292
4702,KH-CTRA013003-58,CTRA013003,2887500019,58,2029-01-02,2029-02-01,31,15.45,45833333,37889538,83722871
4703,KH-CTRA013003-59,CTRA013003,2841666686,59,2029-02-02,2029-03-01,28,15.45,45833333,33679589,79512922
4704,KH-CTRA013003-60,CTRA013003,2795833353,60,2029-03-02,2029-04-01,31,15.45,45833333,36686695,82520028
4705,KH-CTRA013003-61,CTRA013003,2750000020,61,2029-04-02,2029-05-01,30,15.45,45833333,34921233,80754566
4706,KH-CTRA013003-62,CTRA013003,2704166687,62,2029-05-02,2029-06-01,31,15.45,45833333,35483853,81317186
4707,KH-CTRA013003-63,CTRA013003,2658333354,63,2029-06-02,2029-07-01,30,15.45,45833333,33757192,79590525
4708,KH-CTRA013003-64,CTRA013003,2612500021,64,2029-07-02,2029-08-01,31,15.45,45833333,34281011,80114344
4709,KH-CTRA013003-65,CTRA013003,2566666688,65,2029-08-02,2029-09-01,31,15.45,45833333,33679589,79512922
4710,KH-CTRA013003-66,CTRA013003,2520833355,66,2029-09-02,2029-10-01,30,15.45,45833333,32011130,77844463
4711,KH-CTRA013003-67,CTRA013003,2475000022,67,2029-10-02,2029-11-01,31,15.45,45833333,32476747,78310080
4712,KH-CTRA013003-68,CTRA013003,2429166689,68,2029-11-02,2029-12-01,30,15.45,45833333,30847089,76680422
4713,KH-CTRA013003-69,CTRA013003,2383333356,69,2029-12-02,2030-01-01,31,15.45,45833333,31273904,77107237
4714,KH-CTRA013003-70,CTRA013003,2337500023,70,2030-01-02,2030-02-01,31,15.45,45833333,30672483,76505816
4715,KH-CTRA013003-71,CTRA013003,2291666690,71,2030-02-02,2030-03-01,28,15.45,45833333,27160959,72994292
4716,KH-CTRA013003-72,CTRA013003,2245833357,72,2030-03-02,2030-04-01,31,15.45,45833333,29469641,75302974
4717,KH-CTRA013003-73,CTRA013003,2200000024,73,2030-04-02,2030-05-01,30,15.45,45833333,27936987,73770320
4718,KH-CTRA013003-74,CTRA013003,2154166691,74,2030-05-02,2030-06-01,31,15.45,45833333,28266798,74100131
4719,KH-CTRA013003-75,CTRA013003,2108333358,75,2030-06-02,2030-07-01,30,15.45,45833333,26772946,72606279
4720,KH-CTRA013003-76,CTRA013003,2062500025,76,2030-07-02,2030-08-01,31,15.45,45833333,27063956,72897289
4721,KH-CTRA013003-77,CTRA013003,2016666692,77,2030-08-02,2030-09-01,31,15.45,45833333,26462535,72295868
4722,KH-CTRA013003-78,CTRA013003,1970833359,78,2030-09-02,2030-10-01,30,15.45,45833333,25026884,70860217
4723,KH-CTRA013003-79,CTRA013003,1925000026,79,2030-10-02,2030-11-01,31,15.45,45833333,25259692,71093025
4724,KH-CTRA013003-80,CTRA013003,1879166693,80,2030-11-02,2030-12-01,30,15.45,45833333,23862843,69696176
4725,KH-CTRA013003-81,CTRA013003,1833333360,81,2030-12-02,2031-01-01,31,15.45,45833333,24056850,69890183
4726,KH-CTRA013003-82,CTRA013003,1787500027,82,2031-01-02,2031-02-01,31,15.45,45833333,23455428,69288761
4727,KH-CTRA013003-83,CTRA013003,1741666694,83,2031-02-02,2031-03-01,28,15.45,45833333,20642329,66475662
4728,KH-CTRA013003-84,CTRA013003,1695833361,84,2031-03-02,2031-04-01,31,15.45,45833333,22252586,68085919
4729,KH-CTRA013003-85,CTRA013003,1650000028,85,2031-04-02,2031-05-01,30,15.45,45833333,20952740,66786073
4730,KH-CTRA013003-86,CTRA013003,1604166695,86,2031-05-02,2031-06-01,31,15.45,45833333,21049744,66883077
4731,KH-CTRA013003-87,CTRA013003,1558333362,87,2031-06-02,2031-07-01,30,15.45,45833333,19788699,65622032
4732,KH-CTRA013003-88,CTRA013003,1512500029,88,2031-07-02,2031-08-01,31,15.45,45833333,19846901,65680234
4733,KH-CTRA013003-89,CTRA013003,1466666696,89,2031-08-02,2031-09-01,31,15.45,45833333,19245480,65078813
4734,KH-CTRA013003-90,CTRA013003,1420833363,90,2031-09-02,2031-10-01,30,15.45,45833333,18042637,63875970
4735,KH-CTRA013003-91,CTRA013003,1375000030,91,2031-10-02,2031-11-01,31,15.45,45833333,18042637,63875970
4736,KH-CTRA013003-92,CTRA013003,1329166697,92,2031-11-02,2031-12-01,30,15.45,45833333,16878596,62711929
4737,KH-CTRA013003-93,CTRA013003,1283333364,93,2031-12-02,2032-01-01,31,15.45,45833333,16839795,62673128
4738,KH-CTRA013003-94,CTRA013003,1237500031,94,2032-01-02,2032-02-01,31,15.45,45833333,16238374,62071707
4739,KH-CTRA013003-95,CTRA013003,1191666698,95,2032-02-02,2032-03-01,29,15.45,45833333,14628117,60461450
4740,KH-CTRA013003-96,CTRA013003,1145833365,96,2032-03-02,2032-04-01,31,15.45,45833333,15035531,60868864
4741,KH-CTRA013003-97,CTRA013003,1100000032,97,2032-04-02,2032-05-01,30,15.45,45833333,13968494,59801827
4742,KH-CTRA013003-98,CTRA013003,1054166699,98,2032-05-02,2032-06-01,31,15.45,45833333,13832689,59666022
4743,KH-CTRA013003-99,CTRA013003,1008333366,99,2032-06-02,2032-07-01,30,15.45,45833333,12804452,58637785
4744,KH-CTRA013003-100,CTRA013003,962500033,100,2032-07-02,2032-08-01,31,15.45,45833333,12629846,58463179
4745,KH-CTRA013003-101,CTRA013003,916666700,101,2032-08-02,2032-09-01,31,15.45,45833333,12028425,57861758
4746,KH-CTRA013003-102,CTRA013003,870833367,102,2032-09-02,2032-10-01,30,15.45,45833333,11058391,56891724
4747,KH-CTRA013003-103,CTRA013003,825000034,103,2032-10-02,2032-11-01,31,15.45,45833333,10825583,56658916
4748,KH-CTRA013003-104,CTRA013003,779166701,104,2032-11-02,2032-12-01,30,15.45,45833333,9894350,55727683
4749,KH-CTRA013003-105,CTRA013003,733333368,105,2032-12-02,2033-01-01,31,15.45,45833333,9622740,55456073
4750,KH-CTRA013003-106,CTRA013003,687500035,106,2033-01-02,2033-02-01,31,15.45,45833333,9021319,54854652
4751,KH-CTRA013003-107,CTRA013003,641666702,107,2033-02-02,2033-03-01,28,15.45,45833333,7605069,53438402
4752,KH-CTRA013003-108,CTRA013003,595833369,108,2033-03-02,2033-04-01,31,15.45,45833333,7818476,53651809
4753,KH-CTRA013003-109,CTRA013003,550000036,109,2033-04-02,2033-05-01,30,15.45,45833333,6984247,52817580
4754,KH-CTRA013003-110,CTRA013003,504166703,110,2033-05-02,2033-06-01,31,15.45,45833333,6615634,52448967
4755,KH-CTRA013003-111,CTRA013003,458333370,111,2033-06-02,2033-07-01,30,15.45,45833333,5820206,51653539
4756,KH-CTRA013003-112,CTRA013003,412500037,112,2033-07-02,2033-08-01,31,15.45,45833333,5412792,51246125
4757,KH-CTRA013003-113,CTRA013003,366666704,113,2033-08-02,2033-09-01,31,15.45,45833333,4811370,50644703
4758,KH-CTRA013003-114,CTRA013003,320833371,114,2033-09-02,2033-10-01,30,15.45,45833333,4074144,49907477
4759,KH-CTRA013003-115,CTRA013003,275000038,115,2033-10-02,2033-11-01,31,15.45,45833333,3608528,49441861
4760,KH-CTRA013003-116,CTRA013003,229166705,116,2033-11-02,2033-12-01,30,15.45,45833333,2910103,48743436
4761,KH-CTRA013003-117,CTRA013003,183333372,117,2033-12-02,2034-01-01,31,15.45,45833333,2405685,48239018
4762,KH-CTRA013003-118,CTRA013003,137500039,118,2034-01-02,2034-02-01,31,15.45,45833333,1804264,47637597
4763,KH-CTRA013003-119,CTRA013003,91666706,119,2034-02-02,2034-03-01,28,15.45,45833333,1086439,46919772
4764,KH-CTRA013003-120,CTRA013003,45833373,120,2034-03-02,2034-04-02,32,15.45,45833373,620822,46454155
4765,KH-CTRA018035-1,CTRA018035,1400000000,1,2024-01-08,2024-02-07,31,11.35,116666667,13495616,130162283
4766,KH-CTRA018035-2,CTRA018035,1283333333,2,2024-02-08,2024-03-07,29,11.35,116666667,11572854,128239521
4767,KH-CTRA018035-3,CTRA018035,1166666666,3,2024-03-08,2024-04-07,31,11.35,116666667,11246347,127913014
4768,KH-CTRA018035-4,CTRA018035,1049999999,4,2024-04-08,2024-05-07,30,11.35,116666667,9795205,126461872
4769,KH-CTRA018035-5,CTRA018035,933333332,5,2024-05-08,2024-06-07,31,11.35,116666667,8997078,125663745
4770,KH-CTRA018035-6,CTRA018035,816666665,6,2024-06-08,2024-07-07,30,11.35,116666667,7618493,124285160
4771,KH-CTRA018035-7,CTRA018035,699999998,7,2024-07-08,2024-08-07,31,11.35,116666667,6747808,123414475
4772,KH-CTRA018035-8,CTRA018035,583333331,8,2024-08-08,2024-09-07,31,11.35,116666667,5623173,122289840
4773,KH-CTRA018035-9,CTRA018035,466666664,9,2024-09-08,2024-10-07,30,11.35,116666667,4353425,121020092
4774,KH-CTRA018035-10,CTRA018035,349999997,10,2024-10-08,2024-11-07,31,11.35,116666667,3373904,120040571
4775,KH-CTRA018035-11,CTRA018035,233333330,11,2024-11-08,2024-12-07,30,11.35,116666667,2176712,118843379
4776,KH-CTRA018035-12,CTRA018035,116666663,12,2024-12-08,2025-01-08,32,11.35,116666663,1160913,117827580
4777,KH-CTRA018036-1,CTRA018036,6000000000,1,2020-10-21,2020-11-20,31,14.45,62500000,73635616,136135616
4778,KH-CTRA018036-2,CTRA018036,5937500000,2,2020-11-21,2020-12-20,30,14.45,62500000,70517979,133017979
4779,KH-CTRA018036-3,CTRA018036,5875000000,3,2020-12-21,2021-01-20,31,14.45,62500000,72101541,134601541
4780,KH-CTRA018036-4,CTRA018036,5812500000,4,2021-01-21,2021-02-20,31,14.45,62500000,71334503,133834503
4781,KH-CTRA018036-5,CTRA018036,5750000000,5,2021-02-21,2021-03-20,28,14.45,62500000,63738356,126238356
4782,KH-CTRA018036-6,CTRA018036,5687500000,6,2021-03-21,2021-04-20,31,14.45,62500000,69800428,132300428
4783,KH-CTRA018036-7,CTRA018036,5625000000,7,2021-04-21,2021-05-20,30,14.45,62500000,66806507,129306507
4784,KH-CTRA018036-8,CTRA018036,5562500000,8,2021-05-21,2021-06-20,31,14.45,62500000,68266353,130766353
4785,KH-CTRA018036-9,CTRA018036,5500000000,9,2021-06-21,2021-07-20,30,14.45,62500000,65321918,127821918
4786,KH-CTRA018036-10,CTRA018036,5437500000,10,2021-07-21,2021-08-20,31,14.45,62500000,66732277,129232277
4787,KH-CTRA018036-11,CTRA018036,5375000000,11,2021-08-21,2021-09-20,31,14.45,62500000,65965240,128465240
4788,KH-CTRA018036-12,CTRA018036,5312500000,12,2021-09-21,2021-10-20,30,14.45,62500000,63095034,125595034
4789,KH-CTRA018036-13,CTRA018036,5250000000,13,2021-10-21,2021-11-20,31,14.45,62500000,64431164,126931164
4790,KH-CTRA018036-14,CTRA018036,5187500000,14,2021-11-21,2021-12-20,30,14.45,62500000,61610445,124110445
4791,KH-CTRA018036-15,CTRA018036,5125000000,15,2021-12-21,2022-01-20,31,14.45,62500000,62897089,125397089
4792,KH-CTRA018036-16,CTRA018036,5062500000,16,2022-01-21,2022-02-20,31,14.45,62500000,62130051,124630051
4793,KH-CTRA018036-17,CTRA018036,5000000000,17,2022-02-21,2022-03-20,28,14.45,62500000,55424658,117924658
4794,KH-CTRA018036-18,CTRA018036,4937500000,18,2022-03-21,2022-04-20,31,14.45,62500000,60595976,123095976
4795,KH-CTRA018036-19,CTRA018036,4875000000,19,2022-04-21,2022-05-20,30,14.45,62500000,57898973,120398973
4796,KH-CTRA018036-20,CTRA018036,4812500000,20,2022-05-21,2022-06-20,31,14.45,62500000,59061901,121561901
4797,KH-CTRA018036-21,CTRA018036,4750000000,21,2022-06-21,2022-07-20,30,14.45,62500000,56414384,118914384
4798,KH-CTRA018036-22,CTRA018036,4687500000,22,2022-07-21,2022-08-20,31,14.45,62500000,57527825,120027825
4799,KH-CTRA018036-23,CTRA018036,4625000000,23,2022-08-21,2022-09-20,31,14.45,62500000,56760788,119260788
4800,KH-CTRA018036-24,CTRA018036,4562500000,24,2022-09-21,2022-10-20,30,14.45,62500000,54187500,116687500
4801,KH-CTRA018036-25,CTRA018036,4500000000,25,2022-10-21,2022-11-20,31,14.45,62500000,55226712,117726712
4802,KH-CTRA018036-26,CTRA018036,4437500000,26,2022-11-21,2022-12-20,30,14.45,62500000,52702911,115202911
4803,KH-CTRA018036-27,CTRA018036,4375000000,27,2022-12-21,2023-01-20,31,14.45,62500000,53692637,116192637
4804,KH-CTRA018036-28,CTRA018036,4312500000,28,2023-01-21,2023-02-20,31,14.45,62500000,52925599,115425599
4805,KH-CTRA018036-29,CTRA018036,4250000000,29,2023-02-21,2023-03-20,28,14.45,62500000,47110959,109610959
4806,KH-CTRA018036-30,CTRA018036,4187500000,30,2023-03-21,2023-04-20,31,14.45,62500000,51391524,113891524
4807,KH-CTRA018036-31,CTRA018036,4125000000,31,2023-04-21,2023-05-20,30,14.45,62500000,48991438,111491438
4808,KH-CTRA018036-32,CTRA018036,4062500000,32,2023-05-21,2023-06-20,31,14.45,62500000,49857449,112357449
