ID,MA_HOPDONG_TINDUNG,SO_KY,NGAY_TRA,TRA_GOC,TRA_LAI
2471,CTRA023427,13,2022-06-15,142222222,289174795
2472,CTRA023427,14,2022-07-15,142222222,278180822
2473,CTRA023427,15,2022-08-15,142222222,285732237
2474,CTRA023427,16,2022-09-15,142222222,284010959
2475,CTRA023427,17,2022-10-15,142222222,273183562
2476,CTRA023427,18,2022-11-15,142222222,280568402
2477,CTRA023427,19,2022-12-15,142222222,269852055
2478,CTRA023427,20,2023-01-15,142222222,277125845
2479,CTRA023427,21,2023-02-15,142222222,275404566
2480,CTRA023427,22,2023-03-15,142222222,247197808
2481,CTRA023427,23,2023-04-15,142222222,271962009
2482,CTRA023427,24,2023-05-15,142222222,261523288
2483,CTRA023427,25,2023-06-15,142222222,268519452
2484,CTRA023427,26,2023-07-15,142222222,258191781
2485,CTRA023427,27,2023-08-15,142222222,265076895
2486,CTRA023427,28,2023-09-15,142222222,263355617
2487,CTRA023427,29,2023-10-15,142222222,253194521
2488,CTRA023427,30,2023-11-15,142222222,259913059
2489,CTRA023427,31,2023-12-15,142222222,249863014
2490,CTRA023427,32,2024-01-15,142222222,256470502
2491,CTRA023427,33,2024-02-15,142222222,254749224
2492,CTRA023427,34,2024-03-15,142222222,236703562
2493,CTRA023427,35,2024-04-15,142222222,251306667
2494,CTRA023427,36,2024-05-15,142222222,241534247
2495,CTRA023427,37,2024-06-15,142222222,247864110
2496,CTRA023427,38,2024-07-15,142222222,238202740
2497,CTRA023427,39,2024-08-15,142222222,244421553
2498,CTRA023427,40,2024-09-15,142222222,242700274
2499,CTRA023427,41,2024-10-15,142222222,233205480
2500,CTRA023427,42,2024-11-15,142222222,239257717
2501,CTRA023427,43,2024-12-15,142222222,229873973
2502,CTRA023480,1,2024-04-19,200000000,22421918
2503,CTRA023480,2,2024-05-19,200000000,19890411
2504,CTRA023480,3,2024-06-19,200000000,18684932
2505,CTRA023480,4,2024-07-19,200000000,16273973
2506,CTRA023480,5,2024-08-19,200000000,14947945
2507,CTRA023480,6,2024-09-19,200000000,13079452
2508,CTRA023480,7,2024-10-19,200000000,10849315
2509,CTRA023480,8,2024-11-19,200000000,9342466
2510,CTRA023480,9,2024-12-19,200000000,7232877
2511,CTRA023799,1,2024-01-14,225000000,36690411
2512,CTRA023799,2,2024-02-14,225000000,33632877
2513,CTRA023799,3,2024-03-14,225000000,28602740
2514,CTRA023799,4,2024-04-14,225000000,27517808
2515,CTRA023799,5,2024-05-14,225000000,23671233
2516,CTRA023799,6,2024-06-14,225000000,21402740
2517,CTRA023799,7,2024-07-14,225000000,17753425
2518,CTRA023799,8,2024-08-14,225000000,15287671
2519,CTRA023799,9,2024-09-14,225000000,12230137
2520,CTRA023799,10,2024-10-14,225000000,8876712
2521,CTRA023799,11,2024-11-14,225000000,6115068
2522,CTRA023799,12,2024-12-15,225000000,3057534
2523,CTRA023800,1,2021-04-15,30000000,22549315
2524,CTRA023800,2,2021-05-15,30000000,21458219
2525,CTRA023800,3,2021-06-15,30000000,21797671
2526,CTRA023800,4,2021-07-15,30000000,20730822
2527,CTRA023800,5,2021-08-15,30000000,21046027
2528,CTRA023800,6,2021-09-15,30000000,20670205
2529,CTRA023800,7,2021-10-15,30000000,19639726
2530,CTRA023800,8,2021-11-15,30000000,19918562
2531,CTRA023800,9,2021-12-15,30000000,18912329
2532,CTRA023800,10,2022-01-15,30000000,19166918
2533,CTRA023800,11,2022-02-15,30000000,18791096
2534,CTRA023800,12,2022-03-15,30000000,16633151
2535,CTRA023800,13,2022-04-15,30000000,18039452
2536,CTRA023800,14,2022-05-15,30000000,17093836
2537,CTRA023800,15,2022-06-15,30000000,17287808
2538,CTRA023800,16,2022-07-15,30000000,16366438
2539,CTRA023800,17,2022-08-15,30000000,16536164
2540,CTRA023800,18,2022-09-15,30000000,16160342
2541,CTRA023800,19,2022-10-15,30000000,15275342
2542,CTRA023800,20,2022-11-15,30000000,15408699
2543,CTRA023800,21,2022-12-15,30000000,14547945
2544,CTRA023800,22,2023-01-15,30000000,14657055
2545,CTRA023800,23,2023-02-15,30000000,14281233
2546,CTRA023800,24,2023-03-15,30000000,12559726
2547,CTRA023800,25,2023-04-15,30000000,13529589
2548,CTRA023800,26,2023-05-15,30000000,12729452
2549,CTRA023800,27,2023-06-15,30000000,12777945
2550,CTRA023800,28,2023-07-15,30000000,12002055
2551,CTRA023800,29,2023-08-15,30000000,12026301
2552,CTRA023800,30,2023-09-15,30000000,11650479
2553,CTRA023800,31,2023-10-15,30000000,10910959
2554,CTRA023800,32,2023-11-15,30000000,10898836
2555,CTRA023800,33,2023-12-15,30000000,10183562
2556,CTRA023800,34,2024-01-15,30000000,10147192
2557,CTRA023800,35,2024-02-15,30000000,9771370
2558,CTRA023800,36,2024-03-15,30000000,8789384
2559,CTRA023800,37,2024-04-15,30000000,9019726
2560,CTRA023800,38,2024-05-15,30000000,8365068
2561,CTRA023800,39,2024-06-15,30000000,8268082
2562,CTRA023800,40,2024-07-15,30000000,7637671
2563,CTRA023800,41,2024-08-15,30000000,7516438
2564,CTRA023800,42,2024-09-15,30000000,7140616
2565,CTRA023800,43,2024-10-15,30000000,6546575
2566,CTRA023800,44,2024-11-15,30000000,6388973
2567,CTRA023800,45,2024-12-15,30000000,5819178
2568,CTRA023802,1,2023-04-18,183333333,26663397
2569,CTRA023802,2,2023-05-18,183333333,23653014
2570,CTRA023802,3,2023-06-18,183333333,22219498
2571,CTRA023802,4,2023-07-18,183333333,19352466
2572,CTRA023802,5,2023-08-18,183333333,17775598
2573,CTRA023802,6,2023-09-18,183333333,15553648
2574,CTRA023802,7,2023-10-18,183333333,12901644
2575,CTRA023802,8,2023-11-18,183333333,11109749
2576,CTRA023802,9,2023-12-18,183333333,8601096
2577,CTRA023802,10,2024-01-18,183333333,6665849
2578,CTRA023802,11,2024-02-18,183333333,4443900
2579,CTRA023802,12,2024-03-19,183333337,2150274
2580,CTRA023801,1,2024-01-13,233333333,38168219
2581,CTRA023801,2,2024-02-13,233333333,34987534
2582,CTRA023801,3,2024-03-13,233333333,29754795
2583,CTRA023801,4,2024-04-13,233333333,28626164
2584,CTRA023801,5,2024-05-13,233333333,24624658
2585,CTRA023801,6,2024-06-13,233333333,22264795
2586,CTRA023801,7,2024-07-13,233333333,18468493
2587,CTRA023801,8,2024-08-13,233333333,15903425
2588,CTRA023801,9,2024-09-13,233333333,12722740
2589,CTRA023801,10,2024-10-13,233333333,9234247
2590,CTRA023801,11,2024-11-13,233333333,6361370
2591,CTRA023801,12,2024-12-14,233333337,3180685
2592,CTRA023926,1,2023-08-16,241666667,39038767
2593,CTRA023926,2,2023-09-16,241666667,35785537
2594,CTRA023926,3,2023-10-16,241666667,31482877
2595,CTRA023926,4,2023-11-16,241666667,29279075
2596,CTRA023926,5,2023-12-16,241666667,25186301
2597,CTRA023926,6,2024-01-16,241666667,22772614
2598,CTRA023926,7,2024-02-16,241666667,19519384
2599,CTRA023926,8,2024-03-16,241666667,15216724
2600,CTRA023926,9,2024-04-16,241666667,13012922
2601,CTRA023926,10,2024-05-16,241666667,9444863
2602,CTRA023926,11,2024-06-16,241666667,6506461
2603,CTRA023926,12,2024-07-17,241666663,3253231
2604,CTRA028567,1,2021-02-27,181250000,217976712
2605,CTRA028567,2,2021-03-27,181250000,194831336
2606,CTRA028567,3,2021-04-27,181250000,213435531
2607,CTRA028567,4,2021-05-27,181250000,204353168
2608,CTRA028567,5,2021-06-27,181250000,208894349
2609,CTRA028567,6,2021-07-27,181250000,199958476
2610,CTRA028567,7,2021-08-27,181250000,204353168
2611,CTRA028567,8,2021-09-27,181250000,202082577
2612,CTRA028567,9,2021-10-27,181250000,193366438
2613,CTRA028567,10,2021-11-27,181250000,197541396
2614,CTRA028567,11,2021-12-27,181250000,188971747
2615,CTRA028567,12,2022-01-27,181250000,193000214
2616,CTRA028567,13,2022-02-27,181250000,190729623
2617,CTRA028567,14,2022-03-27,181250000,170221062
2618,CTRA028567,15,2022-04-27,181250000,186188442
2619,CTRA028567,16,2022-05-27,181250000,177985017
2620,CTRA028567,17,2022-06-27,181250000,181647260
2621,CTRA028567,18,2022-07-27,181250000,173590325
2622,CTRA028567,19,2022-08-27,181250000,177106079
2623,CTRA028567,20,2022-09-27,181250000,174835488
2624,CTRA028567,21,2022-10-27,181250000,166998288
2625,CTRA028567,22,2022-11-27,181250000,170294307
2626,CTRA028567,23,2022-12-27,181250000,162603596
2627,CTRA028567,24,2023-01-27,181250000,165753125
2628,CTRA028567,25,2023-02-27,181250000,163482534
2629,CTRA028567,26,2023-03-27,181250000,145610788
2630,CTRA028567,27,2023-04-27,181250000,158941353
2631,CTRA028567,28,2023-05-27,181250000,151616866
2632,CTRA028567,29,2023-06-27,181250000,154400171
2633,CTRA028567,30,2023-07-27,181250000,147222175
2634,CTRA028567,31,2023-08-27,181250000,149858990
2635,CTRA028567,32,2023-09-27,181250000,147588399
2636,CTRA028567,33,2023-10-27,181250000,140630137
2637,CTRA028567,34,2023-11-27,181250000,143047217
2638,CTRA028567,35,2023-12-27,181250000,136235445
2639,CTRA028567,36,2024-01-27,181250000,138506036
2640,CTRA028567,37,2024-02-27,181250000,136235445
2641,CTRA028567,38,2024-03-27,181250000,125321961
2642,CTRA028567,39,2024-04-27,181250000,131694264
2643,CTRA028567,40,2024-05-27,181250000,125248716
2644,CTRA028567,41,2024-06-27,181250000,127153082
2645,CTRA028567,42,2024-07-27,181250000,120854024
2646,CTRA028567,43,2024-08-27,181250000,122611901
2647,CTRA028567,44,2024-09-27,181250000,120341310
2648,CTRA028567,45,2024-10-27,181250000,114261986
2649,CTRA028567,46,2024-11-27,181250000,115800128
2650,CTRA028567,47,2024-12-27,181250000,109867295
2651,CTRA024066,1,2021-08-04,40000000,28740822
2652,CTRA024066,2,2021-09-04,40000000,28261808
2653,CTRA024066,3,2021-10-04,40000000,26886575
2654,CTRA024066,4,2021-11-04,40000000,27303781
2655,CTRA024066,5,2021-12-04,40000000,25959452
2656,CTRA024066,6,2022-01-04,40000000,26345753
2657,CTRA024066,7,2022-02-04,40000000,25866740
2658,CTRA024066,8,2022-03-04,40000000,22930849
2659,CTRA024066,9,2022-04-04,40000000,24908712
2660,CTRA024066,10,2022-05-04,40000000,23641644
2661,CTRA024066,11,2022-06-04,40000000,23950685
2662,CTRA024066,12,2022-07-04,40000000,22714521
2663,CTRA024066,13,2022-08-04,40000000,22992658
2664,CTRA024066,14,2022-09-04,40000000,22513644
2665,CTRA024066,15,2022-10-04,40000000,21323836
2666,CTRA024066,16,2022-11-04,40000000,21555616
2667,CTRA024066,17,2022-12-04,40000000,20396712
2668,CTRA024066,18,2023-01-04,40000000,20597589
2669,CTRA024066,19,2023-02-04,40000000,20118575
2670,CTRA024066,20,2023-03-04,40000000,17738959
2671,CTRA024066,21,2023-04-04,40000000,19160548
2672,CTRA024066,22,2023-05-04,40000000,18078904
2673,CTRA024066,23,2023-06-04,40000000,18202521
2674,CTRA024066,24,2023-07-04,40000000,17151781
2675,CTRA024066,25,2023-08-04,40000000,17244493
2676,CTRA024066,26,2023-09-04,40000000,16765479
2677,CTRA024066,27,2023-10-04,40000000,15761096
2678,CTRA024066,28,2023-11-04,40000000,15807452
2679,CTRA024066,29,2023-12-04,40000000,14833973
2680,CTRA024066,30,2024-01-04,40000000,14849425
2681,CTRA024066,31,2024-02-04,40000000,14370411
2682,CTRA024066,32,2024-03-04,40000000,12995178
2683,CTRA024066,33,2024-04-04,40000000,13412384
2684,CTRA024066,34,2024-05-04,40000000,12516164
2685,CTRA024066,35,2024-06-04,40000000,12454356
2686,CTRA024066,36,2024-07-04,40000000,11589041
2687,CTRA024066,37,2024-08-04,40000000,11496329
2688,CTRA024066,38,2024-09-04,40000000,11017315
2689,CTRA024066,39,2024-10-04,40000000,10198356
2690,CTRA024066,40,2024-11-04,40000000,10059288
2691,CTRA024066,41,2024-12-04,40000000,9271233
2692,CTRA024834,1,2023-12-19,141666667,22006849
2693,CTRA024834,2,2024-01-19,141666667,20845377
2694,CTRA024834,3,2024-02-19,141666667,18950342
2695,CTRA024834,4,2024-03-19,141666667,15954966
2696,CTRA024834,5,2024-04-19,141666667,15160274
2697,CTRA024834,6,2024-05-19,141666667,12837329
2698,CTRA024834,7,2024-06-19,141666667,11370205
2699,CTRA024834,8,2024-07-19,141666667,9169521
2700,CTRA024834,9,2024-08-19,141666667,7580137
2701,CTRA024834,10,2024-09-19,141666667,5685103
2702,CTRA024834,11,2024-10-19,141666667,3667808
2703,CTRA024834,12,2024-11-20,141666663,1956164
2704,CTRA024833,1,2023-02-03,91666667,14340685
2705,CTRA024833,2,2023-03-03,91666667,11873470
2706,CTRA024833,3,2023-04-03,91666667,11950571
2707,CTRA024833,4,2023-05-03,91666667,10408562
2708,CTRA024833,5,2023-06-03,91666667,9560457
2709,CTRA024833,6,2023-07-03,91666667,8095548
2710,CTRA024833,7,2023-08-03,91666667,7170342
2711,CTRA024833,8,2023-09-03,91666667,5975285
2712,CTRA024833,9,2023-10-03,91666667,4626027
2713,CTRA024833,10,2023-11-03,91666667,3585171
2714,CTRA024833,11,2023-12-03,91666667,2313014
2715,CTRA024833,12,2024-01-04,91666663,1233607
2716,CTRA024885,1,2023-03-21,166666667,23167123
2717,CTRA024885,2,2023-04-21,166666667,23511872
2718,CTRA024885,3,2023-05-21,166666667,20684931
2719,CTRA024885,4,2023-06-21,166666667,19236986
2720,CTRA024885,5,2023-07-21,166666667,16547945
2721,CTRA024885,6,2023-08-21,166666667,14962100
2722,CTRA024885,7,2023-09-21,166666667,12824658
2723,CTRA024885,8,2023-10-21,166666667,10342466
2724,CTRA024885,9,2023-11-21,166666667,8549772
2725,CTRA024885,10,2023-12-21,166666667,6205479
2726,CTRA024885,11,2024-01-21,166666667,4274886
2727,CTRA024885,12,2024-02-22,166666663,2206393
2728,CTRA025596,1,2020-07-07,30000000,21821918
2729,CTRA025596,2,2020-08-07,30000000,22173493
2730,CTRA025596,3,2020-09-07,30000000,21797671
2731,CTRA025596,4,2020-10-07,30000000,20730822
2732,CTRA025596,5,2020-11-07,30000000,21046027
2733,CTRA025596,6,2020-12-07,30000000,20003425
2734,CTRA025596,7,2021-01-07,30000000,20294384
2735,CTRA025596,8,2021-02-07,30000000,19918562
2736,CTRA025596,9,2021-03-07,30000000,17651507
2737,CTRA025596,10,2021-04-07,30000000,19166918
2738,CTRA025596,11,2021-05-07,30000000,18184932
2739,CTRA025596,12,2021-06-07,30000000,18415274
2740,CTRA025596,13,2021-07-07,30000000,17457534
2741,CTRA025596,14,2021-08-07,30000000,17663630
2742,CTRA025596,15,2021-09-07,30000000,17287808
2743,CTRA025596,16,2021-10-07,30000000,16366438
2744,CTRA025596,17,2021-11-07,30000000,16536164
2745,CTRA025596,18,2021-12-07,30000000,15639041
2746,CTRA025596,19,2022-01-07,30000000,15784521
2747,CTRA025596,20,2022-02-07,30000000,15408699
2748,CTRA025596,21,2022-03-07,30000000,13578082
2749,CTRA025596,22,2022-04-07,30000000,14657055
2750,CTRA025596,23,2022-05-07,30000000,13820548
2751,CTRA025596,24,2022-06-07,30000000,13905411
2752,CTRA025596,25,2022-07-07,30000000,13093151
2753,CTRA025596,26,2022-08-07,30000000,13153767
2754,CTRA025596,27,2022-09-07,30000000,12777945
2755,CTRA025596,28,2022-10-07,30000000,12002055
2756,CTRA025596,29,2022-11-07,30000000,12026301
2757,CTRA025596,30,2022-12-07,30000000,11274658
2758,CTRA025596,31,2023-01-07,30000000,11274658
2759,CTRA025596,32,2023-02-07,30000000,10898836
2760,CTRA025596,33,2023-03-07,30000000,9504658
2761,CTRA025596,34,2023-04-07,30000000,10147192
2762,CTRA025596,35,2023-05-07,30000000,9456164
2763,CTRA025596,36,2023-06-07,30000000,9395548
2764,CTRA025596,37,2023-07-07,30000000,8728767
2765,CTRA025596,38,2023-08-07,30000000,8643904
2766,CTRA025596,39,2023-09-07,30000000,8268082
2767,CTRA025596,40,2023-10-07,30000000,7637671
2768,CTRA025596,41,2023-11-07,30000000,7516438
2769,CTRA025596,42,2023-12-07,30000000,6910274
2770,CTRA025596,43,2024-01-07,30000000,6764795
2771,CTRA025596,44,2024-02-07,30000000,6388973
2772,CTRA025596,45,2024-03-07,30000000,5625205
2773,CTRA025596,46,2024-04-07,30000000,5637329
2774,CTRA025596,47,2024-05-07,30000000,5091781
2775,CTRA025596,48,2024-06-07,30000000,4885685
2776,CTRA025596,49,2024-07-07,30000000,4364384
2777,CTRA025596,50,2024-08-07,30000000,4134041
2778,CTRA025596,51,2024-09-07,30000000,3758219
2779,CTRA025596,52,2024-10-07,30000000,3273288
2780,CTRA025596,53,2024-11-07,30000000,3006575
2781,CTRA025596,54,2024-12-07,30000000,2545890
2782,CTRA026038,1,2024-02-03,183333333,29615616
2783,CTRA026038,2,2024-03-03,183333333,25396187
2784,CTRA026038,3,2024-04-03,183333333,24679680
2785,CTRA026038,4,2024-05-03,183333333,21495205
2786,CTRA026038,5,2024-06-03,183333333,19743744
2787,CTRA026038,6,2024-07-03,183333333,16718493
2788,CTRA026038,7,2024-08-03,183333333,14807808
2789,CTRA026038,8,2024-09-03,183333333,12339840
2790,CTRA026038,9,2024-10-03,183333333,9553425
2791,CTRA026038,10,2024-11-03,183333333,7403904
2792,CTRA026038,11,2024-12-03,183333333,4776712
2793,CTRA027089,1,2024-04-22,150000000,19338904
2794,CTRA027089,2,2024-05-22,150000000,17155479
2795,CTRA027089,3,2024-06-22,150000000,16115753
2796,CTRA027089,4,2024-07-22,150000000,14036301
2797,CTRA027089,5,2024-08-22,150000000,12892603
2798,CTRA027089,6,2024-09-22,150000000,11281027
2799,CTRA027089,7,2024-10-22,150000000,9357534
2800,CTRA027089,8,2024-11-22,150000000,8057877
2801,CTRA027089,9,2024-12-22,150000000,6238356
2802,CTRA027092,1,2024-03-04,55555556,25742466
2803,CTRA027092,2,2024-04-04,55555556,26753425
2804,CTRA027092,3,2024-05-04,55555556,25150685
2805,CTRA027092,4,2024-06-04,55555556,25224658
2806,CTRA027092,5,2024-07-04,55555556,23671233
2807,CTRA027092,6,2024-08-04,55555556,23695890
2808,CTRA027092,7,2024-09-04,55555556,22931507
2809,CTRA027092,8,2024-10-04,55555556,21452055
2810,CTRA027092,9,2024-11-04,55555556,21402740
2811,CTRA027092,10,2024-12-04,55555556,19972603
2812,CTRA027090,1,2024-04-15,233333333,31033973
2813,CTRA027090,2,2024-05-15,233333333,27530137
2814,CTRA027090,3,2024-06-15,233333333,25861644
2815,CTRA027090,4,2024-07-15,233333333,22524658
2816,CTRA027090,5,2024-08-15,233333333,20689315
2817,CTRA027090,6,2024-09-15,233333333,18103151
2818,CTRA027090,7,2024-10-15,233333333,15016438
2819,CTRA027090,8,2024-11-15,233333333,12930822
2820,CTRA027090,9,2024-12-15,233333333,10010959
2821,CTRA027091,1,2024-04-22,40000000,26600548
2822,CTRA027091,2,2024-05-22,40000000,25313425
2823,CTRA027091,3,2024-06-22,40000000,25713863
2824,CTRA027091,4,2024-07-22,40000000,24455342
2825,CTRA027091,5,2024-08-22,40000000,24827178
2826,CTRA027091,6,2024-09-22,40000000,24383836
2827,CTRA027091,7,2024-10-22,40000000,23168219
2828,CTRA027091,8,2024-11-22,40000000,23497151
2829,CTRA027091,9,2024-12-22,40000000,22310137
2830,CTRA027111,1,2024-05-08,66666667,20186301
2831,CTRA027111,2,2024-06-08,66666667,19990046
2832,CTRA027111,3,2024-07-08,66666667,18504110
2833,CTRA027111,4,2024-08-08,66666667,18251781
2834,CTRA027111,5,2024-09-08,66666667,17382648
2835,CTRA027111,6,2024-10-08,66666667,15980822
2836,CTRA027111,7,2024-11-08,66666667,15644384
2837,CTRA027111,8,2024-12-08,66666667,14298630
2838,CTRA027112,1,2022-03-02,104166667,81410959
2839,CTRA027112,2,2022-04-02,104166667,88881707
2840,CTRA027112,3,2022-05-02,104166667,84803082
2841,CTRA027112,4,2022-06-02,104166667,86377997
2842,CTRA027112,5,2022-07-02,104166667,82380137
2843,CTRA027112,6,2022-08-02,104166667,83874287
2844,CTRA027112,7,2022-09-02,104166667,82622431
2845,CTRA027112,8,2022-10-02,104166667,78745719
2846,CTRA027112,9,2022-11-02,104166667,80118721
2847,CTRA027112,10,2022-12-02,104166667,76322774
2848,CTRA027112,11,2023-01-02,104166667,77615011
2849,CTRA027112,12,2023-02-02,104166667,76363156
2850,CTRA027112,13,2023-03-02,104166667,67842466
2851,CTRA027112,14,2023-04-02,104166667,73859446
2852,CTRA027112,15,2023-05-02,104166667,70265411
2853,CTRA027112,16,2023-06-02,104166667,71355736
2854,CTRA027112,17,2023-07-02,104166667,67842466
2855,CTRA027112,18,2023-08-02,104166667,68852026
2856,CTRA027112,19,2023-09-02,104166667,67600171
2857,CTRA027112,20,2023-10-02,104166667,64208048
2858,CTRA027112,21,2023-11-02,104166667,65096461
2859,CTRA027112,22,2023-12-02,104166667,61785103
2860,CTRA027112,23,2024-01-02,104166667,62592751
2861,CTRA027112,24,2024-02-02,104166667,61340896
2862,CTRA027112,25,2024-03-02,104166667,56212329
2863,CTRA027112,26,2024-04-02,104166667,58837186
2864,CTRA027112,27,2024-05-02,104166667,55727740
2865,CTRA027112,28,2024-06-02,104166667,56333476
2866,CTRA027112,29,2024-07-02,104166667,53304794
2867,CTRA027112,30,2024-08-02,104166667,53829766
2868,CTRA027112,31,2024-09-02,104166667,52577911
2869,CTRA027112,32,2024-10-02,104166667,49670377
2870,CTRA027112,33,2024-11-02,104166667,50074201
2871,CTRA027112,34,2024-12-02,104166667,47247431
2872,CTRA027110,1,2024-07-01,108333333,13516438
2873,CTRA027110,2,2024-08-01,108333333,12803071
2874,CTRA027110,3,2024-09-01,108333333,11639155
2875,CTRA027110,4,2024-10-01,108333333,10137329
2876,CTRA027110,5,2024-11-01,108333333,9311324
2877,CTRA027110,6,2024-12-01,108333333,7884589
2878,CTRA027315,1,2022-11-01,47916667,28910685
2879,CTRA027315,2,2022-12-01,47916667,27395205
2880,CTRA027315,3,2023-01-01,47916667,27706073
2881,CTRA027315,4,2023-02-01,47916667,27103767
2882,CTRA027315,5,2023-03-01,47916667,23936804
